yyyy/mm/dd,SESIA_1,TANARO_1,TICINO_1,SCRIVIA_1,TIDONE_1,LAMBRO_1,NURE_1,ENZA_1,OGLIO_1,SECCHIA_1,DORA BALTEA_1,MALONE_1,MINICIO_1,TREBBIA_1,PARMA_1,PANARO_1,TARO_1,STURA DI LANZO_1,PO_1,PO_2,PO_3a,PO_3b,PO_4,PO_5,PO_6,PO_7,PO_8,PO_9,PO_10,PO_11,PO_12,PO_13,PO_14a,PO_14b,PO_15,PO_16,PO_17,PO_18a,PO_18b,PO_18c,PO_19a,PO_21,PO_22,PO_23,PO_24,PO_25,PO_26b,PO_27,PO_28,PO_29,PO_30a,PO_30b,PO_31,PO_32,PO_33,PO_34,PO_35,ORCO_1,ARDA_1,ADDA_1,PO_26a,PO_20b,PO_20a,PO_19b
01/06/2021,167.16,253.92,297.26,43.59,14.62,138.41,53.54,68.92,430.97,128.66,40.82,11.79,109.11,55.42,65.82,110.76,73.36,30.82,176.69,177.84,180.23,211.56,211.56,219.52,263.33,266.52,276.73,294.51,294.48,467.33,489.7,747.68,745.64,829.08,885.6,1192.15,1236.09,1235.15,1247.23,1387.3,1438.01,1764.8,1795.49,1794.78,1880.9,2028.38,2137.07,2156.6,2564.49,2537.9,2627.51,2746.6,2732.36,2713.54,2804.3,2795.65,2782.33,15.06,42.64,280.53,2084.82,1763.82,1488.22,1488.66
01/07/2021,146.82,275.88,291.62,38.65,13.32,125.77,46.6,60.33,444.85,117.03,38.83,10.76,110.86,49.19,56.1,102.87,64.36,24.56,167.9,169.56,172.78,202.22,202.22,212.56,256.71,261.6,274.12,300.83,302.86,459.34,490.66,774.43,782.37,860.4,930.8,1252.53,1310.14,1319.46,1334.05,1470.26,1528.72,1873.88,1910.39,1921.76,2012.24,2148.32,2271.13,2293.01,2730.7,2735.06,2836.55,2947.83,2936.2,2912.47,2979.47,2952.01,2909.84,13.34,36.98,266.51,2202.93,1860.21,1592.71,1588.67
01/08/2021,125.92,266.32,283.67,35.14,11.02,110.75,38.29,52.45,398.21,106.1,36.79,9.43,109.48,43.64,46.62,95.85,53.95,19.64,150.54,152.27,155.64,182.29,182.29,192.5,234.55,239.32,251.17,277.31,279.82,416.44,451.04,727.05,740.23,812.55,889.23,1214.14,1279.93,1296.66,1312.27,1441.59,1509.52,1861.43,1903.18,1925.93,2017.4,2144.01,2287.26,2313.79,2727.8,2765.84,2881.3,2991.71,2997.04,3001.83,3095.78,3094.5,3081.22,11.85,31.06,242.79,2198.04,1837.17,1587.62,1578.89
01/09/2021,104.51,241.72,267.72,30.39,9.13,91.85,31.62,43.89,341.3,93.1,33.93,8.16,105.13,37.31,37.94,85.58,42.59,15.96,130.8,132.4,135.51,159.11,159.11,167.99,207.35,212.28,223.48,247.21,249.61,364.98,397.68,648.28,662.23,725.22,796.63,1107.63,1173.58,1194.6,1210.35,1325.16,1395.66,1744.72,1788.78,1820.26,1907.36,2022.73,2180.64,2208.54,2583.31,2647.23,2772.2,2877.91,2897.14,2927.38,3042.7,3067.72,3088.72,10.7,24.67,218.03,2075.3,1712.71,1483.1,1470.67
01/10/2021,97.98,219.29,261.31,28.4,7.85,87.64,26.82,39.13,304.98,85.54,33.15,7.1,103.61,33.02,33.15,79.36,39.75,13.55,122.6,123.54,125.83,146.73,146.73,154.45,191.02,193.94,202.02,220.12,222.33,330.14,356.26,583.79,595.56,654.42,715.68,1013.37,1070.65,1086.55,1099.61,1206.29,1268.34,1587.75,1629.06,1660.03,1746.62,1854.17,2011.59,2040.78,2385.85,2453.74,2581.96,2682.92,2706.58,2744.23,2863.53,2901.82,2944.54,9.77,23.55,205.73,1906.88,1559.73,1343.65,1332.8
01/11/2021,78.6,194.39,241.44,24.16,6.76,69.54,22.56,32.77,261.56,75.68,30.38,6.16,95.51,28.68,26.84,72.62,29.46,11.43,104.71,106.11,109.03,128.38,128.38,136.21,170.59,174.58,183.99,203.24,204.79,291.46,316.2,517.47,528.8,578.04,635.28,912.94,969.28,987.73,1000.53,1089.97,1147.44,1442.62,1479.54,1507.59,1576.91,1666.54,1809.36,1836.2,2138.81,2217.92,2345.74,2442.26,2474.44,2522.8,2647.64,2693.16,2744.21,9,18.19,183.97,1709.69,1413.82,1219.18,1208.45
01/12/2021,72.49,172.22,231.65,21.96,6.06,64.01,19.77,29,231.04,67.17,28.9,5.53,91.17,25.37,23.66,65.63,26.71,10.33,97.66,98.37,100.41,117.36,117.36,123.39,154.88,157.48,164.64,178.89,180.59,261.58,282.83,461.46,471.82,517.41,566.58,828.18,874.29,888.07,898.71,978.82,1028.65,1297.69,1332.93,1361.04,1426.91,1506.17,1634.16,1658.9,1927.05,1989.25,2104.86,2188.28,2215.07,2261.02,2377.9,2426.38,2488.72,8.29,17.09,171.73,1545.5,1271.59,1090.22,1080.68
13/01/2021,65.72,155.83,221.57,20.71,5.38,57.07,17.75,26.3,207.22,62.28,28.32,4.9,85.14,23.17,21.22,63.57,22.3,9.44,91.07,91.96,94.05,109.66,109.66,115.51,146.38,148.93,155.37,166.84,167.74,239.97,257.14,417.85,425.92,467.36,509.68,757.75,800.69,812.6,821.85,892.64,937.36,1181.42,1209.69,1230.99,1285.28,1354.57,1468.47,1490.24,1731.83,1792.38,1901.73,1979.82,2004.7,2043.16,2148.49,2187.87,2234.75,7.76,15.17,161.99,1389.61,1160.96,991.04,983.21
14/01/2021,56.85,139.84,210,19.7,5.05,47.4,16.89,23.4,180.74,55.1,26.54,4.5,78.39,20.76,20.71,56.2,18.77,8.62,81.65,82.3,84.13,98.56,98.56,103.9,132.75,135.22,141.66,154.26,155.6,218.91,234.25,378.54,385.96,423.37,460.5,693.1,729.68,740.31,748.88,808.79,848.49,1076.89,1103.25,1123.08,1170,1231.32,1330.27,1349.47,1557.66,1608.18,1707.27,1776.26,1798.9,1835.05,1932.26,1972.76,2022.5,7.33,13.43,149.06,1263.24,1057.28,898.56,891.06
15/01/2021,49.02,129.72,199.26,19.08,4.58,39.15,15.93,21.29,158.26,48.01,25.37,4.02,71.35,20.01,22.38,50.96,14.6,7.82,74.51,75.28,77.2,90.8,90.8,96.09,123.5,125.58,131.08,140.91,141.75,195.95,210.36,344.53,351.43,385.31,420.12,639.85,672.36,682.55,690.48,741.03,777.72,984.94,1008.1,1026.16,1065.25,1122.43,1215.16,1232.84,1418.65,1463.5,1552.26,1611.89,1630.93,1662.67,1750.81,1785.67,1827.18,6.96,11.23,137.54,1154.7,968.12,821.28,815.18
16/01/2021,46.97,125.74,193.91,18.72,4.47,36.16,15.6,19.92,143.09,44.25,24.7,3.95,66.83,19.59,23.33,47.04,14.27,7.71,73.9,74.22,75.56,87.94,87.94,91.42,117.19,118.7,123.49,131.74,132.56,184.64,195.87,324.68,329.3,361.53,389.59,598.57,625.24,632.82,639.9,685.85,719.69,912.07,932.8,948.77,985.15,1038.27,1121.97,1137.64,1302.45,1339.65,1421.34,1475.88,1493.14,1523,1603.94,1633.09,1668.74,6.6,10.63,130.5,1069.43,897.49,759,753.72
17/01/2021,46.68,126.14,189.5,19.02,4.19,35.84,14.98,19.21,135.57,43.66,24.02,3.74,62.55,19.85,22.21,49.25,14.07,7.62,74.3,74.71,76.2,88.24,88.24,92.06,117.16,118.47,122.63,128.71,128.96,179.4,188.29,317.09,320.76,352.76,378.57,580.1,602.98,607.51,613.21,655.73,684.86,857.46,874.66,887.22,920.93,972.01,1048.38,1063.05,1217.25,1248.37,1322.65,1374.45,1387.42,1408.49,1482.56,1506.03,1535.59,6.32,10.42,126.6,1001.13,847.26,715.75,712.31
18/01/2021,42.92,122.96,181.23,18.17,3.87,31.94,13.76,17.57,125.19,41.95,22.67,3.5,57.24,19.27,19.59,48.69,11.78,7.21,70.19,70.74,72.38,83.98,83.98,88.13,112.48,114.3,118.94,126.13,126.65,173.69,182.87,308.29,312.5,342.53,367.29,560.85,583.47,588.47,593.9,632.38,661.28,823.28,837.24,846.69,873.89,920.04,985.28,997.6,1138.76,1168.54,1237.25,1286.96,1299.63,1320.06,1390.56,1411.32,1435.99,6.04,8.98,120.21,945.04,814.73,690.35,687.22
19/01/2021,40.54,118.13,174.75,17.63,3.72,29.39,12.9,16.33,115.1,38.84,22.11,3.38,53.25,18.71,17.57,45.08,11.05,6.99,67.84,68.16,69.56,80.43,80.43,83.87,107.18,108.58,112.72,119.68,120.31,165.08,174.24,295.07,299.55,328.38,352.02,539.05,560.41,565.57,570.92,606.99,634.59,789.97,803.42,812.73,838.67,882.06,940.03,950.86,1077,1099.76,1162.41,1207.77,1218.34,1235.74,1301.37,1322.24,1347.47,5.76,8.42,114.06,904.65,781.37,662.79,659.51
20/01/2021,41.91,117.07,171.97,18.65,3.7,30.67,12.61,16.1,111.29,38.63,22.5,3.32,51.11,18.93,16.48,44.72,12.1,7.21,69.94,70.16,71.39,81.87,81.87,84.69,107.94,108.9,112.21,116.7,116.93,162.44,169.54,288.59,291.65,321.67,343.37,525.34,545.54,548.92,553.54,589.22,615.07,761.69,774,781.58,808.02,849.84,903.15,913.71,1034.53,1053.65,1111.3,1154.37,1161.16,1171.76,1229.21,1244.38,1262.51,5.59,8.9,111.86,870.69,755.03,639.77,637.14
21/01/2021,37.18,112.92,163.58,17.81,3.61,27.7,11.72,14.83,105.71,36.5,21.39,3.11,46.51,20.18,14.55,42.84,9.62,6.6,63.77,64.27,65.92,76.39,76.39,80.52,103.76,105.51,109.79,116.4,116.68,157.02,164.24,279.28,283.12,310.72,332.88,507.86,528.68,533.89,538.92,572.67,600.75,739.79,750.39,756.75,778.26,819.83,866.83,876.3,991.43,1011.16,1064.83,1105.91,1112.7,1123.14,1178.42,1193.05,1208.01,5.33,7.54,106.08,837.58,733.87,624.91,622.38
22/01/2021,36.22,108.44,161.82,24.88,4.22,27.36,15.34,15.4,100.43,33.71,20.92,3.07,44.21,36.11,17.97,39.28,10.14,6.55,61.15,61.49,62.92,72.84,72.84,75.9,98.09,99.26,102.84,108.65,109.22,149.42,157.71,268.54,272.55,306.15,325.32,494.94,512.42,516.12,521.2,553.79,594.59,720.89,731.37,737.29,758.94,817.22,849.7,856.31,959.34,970.48,1019.26,1057.01,1063.35,1073.65,1125.3,1139.08,1154.16,5.23,7.76,102.76,833.51,715.97,612.81,611.81
23/01/2021,62.52,125.35,176.47,116.51,9.04,36.76,46.77,72.28,133.23,35.85,25.68,4.85,45.21,208.36,101.26,38.28,26.83,11.46,72.71,72.63,73.59,87.9,87.9,89.02,114.57,115.4,119.16,120.65,119.36,181.96,171.88,294.91,289.94,413.76,415.38,565.35,552.99,542.42,548.2,584.34,784.98,845.73,825.78,792.49,805.98,1067.57,1084.45,1057.81,1095.32,1010.25,1034.96,1064.53,1058.63,1054.58,1092.3,1097.51,1105.67,8.17,15.39,128.2,1135.45,882.11,784.69,797.05
24/01/2021,110.84,156.39,198.65,119.11,10.54,59.64,55,82.4,229.62,104.91,27.82,5.15,48.19,178.77,91.65,73.01,40.35,12.43,86.15,86.76,88.47,104.46,104.46,108.4,137.65,139.66,145.42,152.17,151.37,263.75,262.98,416.11,407.04,538.14,561.55,747.13,750.07,736.19,739.92,784.58,932.07,1106.9,1112.09,1096.41,1122.15,1399.65,1509.49,1504.89,1680.63,1555.61,1530.29,1588.46,1503.8,1362.02,1278.74,1178.48,1117.41,8.25,20.8,180.35,1474.58,1121.36,951.69,958.49
25/01/2021,110.45,183.18,200.89,106.15,10.28,61.25,49.97,74.48,252.81,114.94,27.68,5.03,50.07,139.91,73.05,102.04,39.69,11.66,86.14,86.97,89.03,105.1,105.1,110.74,141.27,144.28,151.86,164.62,165.25,280.04,289.27,474.13,474.16,594.57,631.98,837.11,853.15,851.09,859.59,920.05,1052.09,1272.32,1285.75,1276.05,1309.02,1545.22,1655.94,1658.3,1895.06,1876.46,1907.02,2008.79,1986.51,1945.5,1979.8,1887.42,1714.33,7.86,21.67,184.65,1607.85,1274.57,1093.1,1094.33
26/01/2021,102.53,192.68,226.22,92.66,9.48,59.28,43.02,65.16,249.41,108.74,27.13,4.81,55.45,110.27,58.39,99.45,35.93,10.67,84.19,85.07,87.21,102.68,102.68,108.2,138.08,141.03,148.61,161.5,162.25,270.1,284.7,481.22,486.25,594.77,641.39,883.16,905.75,906.91,915.88,977.7,1087.02,1320.87,1343.37,1348.45,1394.24,1604.24,1736.74,1746.46,1996.23,1989.27,2032.8,2133.81,2121.15,2099.81,2177.27,2164.03,2133.37,7.47,21.71,177.19,1663.61,1314.42,1136.3,1134.11
27/01/2021,92.93,191.62,241.47,80.86,8.54,55.28,36.41,56.91,238.11,97.71,26.23,4.5,61.16,90.35,47.44,90.69,31.85,9.67,80.93,81.73,83.72,98.28,98.28,103.64,132.52,135.3,142.45,155.33,156.21,254.78,269.71,465.35,471.5,568.7,615.39,875.31,905.3,911.59,921.68,984.84,1083.98,1320.54,1344.31,1353.14,1398.15,1575.58,1708.17,1720.88,1971.66,1992.89,2059.34,2159.57,2162.63,2167.18,2261.32,2260.32,2244.8,7.05,19.32,167.51,1627.56,1309.71,1138.65,1134.24
28/01/2021,86.19,186.34,247.91,73.03,7.76,52.27,31.64,50.43,226.21,87.25,25.63,4.29,66.3,76.57,40.07,82.1,29.79,9.06,78.87,79.33,80.92,94.54,94.54,99.5,127.41,129.79,136.27,147.95,148.81,240.67,253.1,442.93,448.59,538.44,580.43,846.64,876.04,882.77,892.6,954.59,1043.8,1273.33,1298.98,1312.83,1361.91,1515.37,1644.72,1658.11,1899.8,1926.43,2001.54,2094.3,2103.73,2119.02,2217.36,2233.24,2248.55,6.75,18.01,158.67,1564.28,1259.83,1096.46,1091.39
29/01/2021,74.21,175.5,244.07,58.72,6.9,46.21,26.28,41.49,208.72,78.77,24.68,3.82,68.19,62.14,32.27,76.03,22.91,8.14,74.45,75.33,77.29,90.31,90.31,95.51,122.6,125.18,131.44,141.52,141.98,221.13,235.55,415.06,421.83,496.05,539.48,804.81,837.73,847.13,856.87,913.87,990.25,1208.9,1232.23,1246.3,1288.95,1420.57,1542.22,1557.55,1789.82,1827.39,1910.48,1998.63,2014.09,2035.65,2131.71,2150.81,2170.57,6.4,14.66,147.8,1463.1,1194.3,1040.95,1035.35
30/01/2021,64.54,162.46,234.86,51.39,6.67,38.83,23.26,35.4,186.51,66.04,24.12,3.59,68.5,53.37,27.3,64.78,19.63,7.58,69.08,69.48,70.88,82.81,82.81,87.04,113.22,115.47,121.29,132.07,133.09,202.98,215.04,381,387.45,452.49,489.66,742.47,772.91,782.73,792.67,843.55,913.73,1124.51,1148.63,1165.75,1206.2,1319.53,1427.12,1441.15,1650,1688.7,1774.28,1851.25,1869.6,1899.35,1997.26,2026.3,2059.56,6.26,12.59,134.77,1356.31,1107.7,966.1,959.43
31/01/2021,61.86,177.17,232.15,62.85,9.35,38.72,25.55,38.5,184.07,62.56,26.19,3.55,71,55.96,28.09,61.6,20.1,8.24,74.12,74.65,76.17,88.84,88.84,91.65,118.52,119.64,123.57,128.23,128.06,193.64,204.46,384.16,384,459.33,488.53,726.18,746.74,750.29,760.52,806.19,869.61,1055.52,1076.01,1087.62,1125.9,1236.12,1335.47,1348.86,1550.9,1580.61,1663.81,1734.08,1745.88,1765.88,1851.88,1875.46,1905.27,7.14,14.18,131.29,1270.57,1044.83,909.78,905.68
02/01/2021,57.62,228.29,227.26,63.58,10.21,40.09,27,45.58,193.39,70.39,26.7,3.39,73.48,58.38,34.13,63.54,20.58,8.37,75.41,75.89,77.43,90.36,90.36,94.14,122.51,124.43,129.56,136.12,136.01,196.98,205.33,435.3,433.48,508.78,538.23,766.97,783.11,782.59,791.9,833.6,889.55,1052.99,1067.71,1071.6,1102.7,1212.04,1306.48,1318.64,1518.35,1535.34,1613.65,1687.34,1690.57,1697.01,1772.25,1787.03,1804.66,7.46,15.31,133.47,1248.45,1049.43,916.77,915.98
02/02/2021,54.91,261.25,222.12,59.78,9.9,39.95,25.71,43.03,187.49,76.27,27.63,3.34,72.56,55.23,32.14,68.83,20.28,8.84,78.84,79.29,80.81,93.67,93.67,97,125.53,126.79,131.29,136.79,136.62,194.85,205.17,469.48,471.49,543.8,579.15,809.28,824.76,824.55,833.84,876.02,929.63,1085.79,1098.47,1099.28,1126.11,1224.69,1302.99,1314.72,1504.91,1517.89,1593.63,1672.5,1675.72,1681.08,1755.52,1761.95,1765.39,7.5,14.85,130.41,1255.52,1083.5,954.09,954.1
02/03/2021,54.8,265.62,218.94,56.8,9.07,40.31,24.35,41.83,179.89,75.55,28.48,3.13,71.68,56.4,30.58,69.86,18.93,9.28,84.07,84.58,85.99,98.71,98.71,101.78,131.17,132.37,136.33,140.31,140.16,198.29,207.42,475.63,480.55,551.51,590.64,821.45,845.78,849.33,859.08,904.21,963.38,1124,1136.04,1137.19,1163.29,1257.47,1331.42,1341.24,1519.81,1525.74,1596.23,1671.91,1671.04,1670.87,1742.69,1748.27,1752.06,7.7,14.38,129.47,1287.1,1121.59,992.1,991.12
02/04/2021,49.66,256.35,212.54,52.7,8.4,35.39,22.55,37.1,165.55,71.64,28.75,2.94,68.75,55.65,27.41,66.86,16.25,9.1,84.06,84.46,85.77,98.34,98.34,101.54,131.49,132.9,137.19,143.2,143.39,196.28,204.97,463.95,468.83,534.06,572.43,800.74,826.79,832.81,843.02,886.66,952.33,1123.91,1140.55,1147.36,1175.03,1268.36,1343.37,1353.52,1521.08,1533.19,1603.52,1676.87,1679.21,1681.66,1749.4,1752.72,1751.69,7.78,12.71,124.12,1297.21,1115.31,988.47,985.55
02/05/2021,46.84,244.02,206.9,50.48,8.06,33.33,21.65,34.97,152.97,68.4,29.61,2.81,66.2,58.73,26.55,63.1,14.75,9.29,86.03,86.33,87.51,99.98,99.98,102.78,133.32,134.38,138.04,142.31,142.35,192.16,200.13,446.81,452.41,514.93,551.91,773.74,798.85,805.1,815.04,856.11,924.18,1092.23,1108.99,1117.42,1145.77,1243.6,1325.95,1337.25,1498.93,1517.17,1587.49,1658.86,1662.85,1668.41,1736.32,1743.46,1749.03,8,11.9,119.95,1274.46,1083.32,960.25,957
02/06/2021,44.49,230.08,199.98,47.1,8.36,31.12,20.66,32.31,143.36,67.14,32.07,2.77,63.14,59.43,24.62,61.78,13.22,9.67,86.84,87.03,88.26,101.06,101.06,103.83,136.77,137.6,141.1,144.45,144.24,191.32,197.74,430.19,435.22,493.38,527.48,742.09,766.16,772.64,783.06,822.74,892.43,1057.57,1073.79,1082.55,1108.91,1203.84,1284.24,1295.78,1450.7,1473.15,1543.55,1615.79,1623.25,1634.17,1707.22,1718.53,1728.1,8.52,10.98,116.51,1232.9,1048.33,928.13,924.81
02/07/2021,55.03,233.42,201.5,53.77,8.86,32.67,20.3,32.08,138.16,66.99,38.16,3.58,61.46,63.1,24.02,63.67,13.73,15.05,100.84,100.73,101.53,118.42,118.42,118.56,155.51,154.82,156.23,155.77,154.88,210.93,209.69,443.29,442.34,506.79,533.05,739.75,754.53,755.98,765.34,802.28,870.11,1028.41,1043.55,1050.57,1077.1,1171.72,1248.44,1259.36,1406.79,1424.97,1492.43,1563.96,1570.47,1580.94,1656.55,1669.36,1682.49,12.58,11.64,117.93,1199.72,1021.62,900.59,898.04
02/08/2021,113.99,284.2,226.08,66.56,8.88,38.21,20.26,31.25,135.16,65.95,43.16,4.14,58.32,73.46,25.96,65.63,11.33,19.19,123.84,123.71,124.37,144.35,144.35,145.39,187.56,187.2,189.02,189.62,188.58,302.99,294.1,573.73,563.19,643.6,651.34,850.71,837.69,821.06,824.46,851.91,909.17,1035.27,1040.44,1039.29,1056.34,1146.15,1212.61,1221.41,1363.98,1382.16,1447.2,1517.81,1524.88,1535.83,1612.79,1623.87,1635.03,14.76,10.15,132.39,1172.6,1041.26,913.83,916.82
02/09/2021,124.31,309.95,244.63,66.11,9.39,51.49,20.34,33.24,143.3,72.71,45.51,4.2,57.35,73.49,29.14,74.44,11.26,19.07,128.13,129,131,151.88,151.88,156.76,204.03,205.66,210.01,217.03,216.93,344.17,353.33,664.97,667.17,754.49,791.88,1033.02,1036.44,1021.94,1025.43,1062.29,1105.98,1203.49,1186.49,1158.87,1152.66,1228.4,1244.24,1244.83,1376.02,1371.68,1426.77,1499.26,1498.75,1499.85,1578.1,1585.17,1593.9,14.14,10.14,172.12,1242.63,1231.82,1074.75,1087.29
02/10/2021,120.5,302.02,265.79,70.87,11.14,55.29,24.97,45.1,168.55,79.86,44.32,4.22,60.37,86.91,42.7,77.06,13.55,17.97,122.08,123,125.11,145.62,145.62,151.05,197.68,199.9,205.25,217,218.2,344.39,359.24,665.25,672.02,766.3,813.85,1090.93,1112.9,1112.14,1122.32,1177.86,1258.24,1423.38,1421.11,1404.69,1406.82,1510.09,1495.99,1482.23,1592.7,1523.73,1552.92,1615.87,1590.47,1556.91,1608.06,1597.46,1587.19,13.55,11.72,180.13,1528.6,1435.04,1262.22,1267.43
02/11/2021,116.66,285.23,287.87,76.09,10.91,63.51,35.49,68.16,232.38,107.69,41.51,3.99,70.84,120.78,64.71,83.64,20.19,15.83,112.86,113.84,116.1,135.69,135.69,141.84,186.1,188.63,194.38,207.08,208.42,331.09,346.48,636.38,644.25,744.21,799.21,1107.95,1140.46,1144.83,1156.44,1224.44,1345.72,1566.78,1573.92,1563.68,1580.14,1784.19,1856.62,1847.92,2029.91,1948.48,1969.15,2045.19,1989.08,1897.17,1881.1,1809.48,1729.68,12.64,16.74,198.39,1836.4,1572.89,1377.79,1378.7
02/12/2021,104.44,262.97,297.77,68.03,9.54,65.07,33.27,58.48,258.67,120.77,38.89,3.72,75.58,107.19,54.76,89.26,20.44,13.95,105.29,106.28,108.41,126.55,126.55,132.24,173.75,176.18,181.49,192.5,193.66,304.41,323.8,592.28,603.16,695.38,755.36,1077.23,1116.83,1125.3,1137.13,1210.86,1327.68,1595.06,1615.64,1623.68,1657.94,1857.65,1989.21,1995.5,2251.37,2244.51,2306.73,2418.71,2401.25,2360.11,2381.4,2312.72,2202.97,11.55,16.04,197.82,1917.43,1584.48,1382.23,1377.18
13/02/2021,91.57,236.83,296.31,58.87,8.52,55.51,30.05,48.81,257.84,101.77,35.72,3.67,79.41,90.41,44.81,79.26,19.88,12.4,93.52,94.23,96.14,112.78,112.78,118.36,156.85,159.48,165.42,178.41,179.92,277.65,292.91,534.55,543.94,624,675.43,997.23,1038.48,1051.24,1063.87,1133.67,1244.3,1516.82,1544.58,1562.6,1604.19,1778.99,1923.16,1936.24,2216.12,2256.24,2346.91,2454.91,2463.61,2472.75,2552.48,2547.85,2527.2,10.36,14.26,183.14,1833.98,1498.84,1308.25,1300.5
14/02/2021,84.77,214.08,297.31,54.6,7.91,55.23,27.31,43.99,251.36,91.57,33.69,3.68,84.12,77.61,38.11,70.43,21.27,11.61,89.01,89.58,91.3,106.8,106.8,111.27,146.68,148.43,153.27,162.82,163.75,254.16,269.35,488.18,497,572.96,623.13,943.14,979.28,988.66,999.5,1065.29,1156.12,1408.14,1434.87,1453.44,1499.77,1656.58,1803.22,1819,2100.25,2151.82,2251.18,2351.7,2365.24,2387.79,2482.22,2503.85,2528.11,9.53,14.21,176.11,1708.2,1391.72,1209.13,1202.74
15/02/2021,74.34,195.15,291.92,45.82,6.52,49.58,23.41,37.68,231.25,82.06,31.13,3.32,84.7,64.52,31.41,66.05,17.38,10.19,82.39,83.2,85.13,99.56,99.56,104.56,137.88,139.92,144.74,153.71,154.63,234.27,248.68,448.27,457.32,522.72,569.1,884.77,922.25,932.89,942.65,1003.2,1083.78,1326.03,1349.2,1365.38,1403.78,1535.2,1660.76,1675.73,1938.18,1995.88,2102.02,2197.56,2218.88,2252.59,2354.16,2385.57,2417.77,8.68,11.91,168.59,1578.1,1310.44,1135.33,1128.86
16/02/2021,69.09,176.85,286.87,41.89,6.01,46.03,21.23,33.71,210.02,70.48,29.48,3.32,85.52,55.58,27.7,59.82,17.8,9.68,77.29,77.61,78.99,92.14,92.14,96.07,127.15,128.8,133.47,142.81,143.92,218.57,230.8,411.5,418.95,479.54,519.26,825,857.04,865.68,874.55,931.34,1001.94,1231.66,1254.69,1271.27,1311.48,1425.23,1539.9,1554.41,1789.78,1839.07,1942.68,2024.89,2044.11,2075.29,2171.76,2206.72,2249.53,7.99,11.72,159.85,1464.1,1216.11,1049.75,1043.43
17/02/2021,59.68,158.75,273.64,34.15,5.1,39.63,17.99,28.46,185.42,63.59,27.84,2.95,82.33,46.18,23.02,55.91,13.79,8.52,71.21,71.97,73.71,86.13,86.13,90.75,120.71,122.57,126.79,133.82,134.45,198.53,210.85,373.41,381.47,432.23,471.49,766.69,800.61,811.06,819.54,870.02,931.06,1145.94,1165.46,1179.77,1213.44,1310.29,1414.62,1429.18,1643.55,1694.65,1796.37,1872.46,1892.05,1921.01,2007.81,2036.84,2071.67,7.23,9.62,152.41,1344.48,1132.18,973.88,968.2
18/02/2021,52.03,140.5,261.33,29.41,4.84,32.55,15.91,23.69,161.91,53.87,25.47,2.91,79.02,38.91,19.44,47.86,12.36,7.96,63.59,63.92,65.27,76.62,76.62,80.66,107.96,109.7,114.13,123.35,124.58,181.61,192.1,336.18,343.19,386.85,418.85,699.04,727.96,737.96,746.26,790.72,846.46,1057.42,1077.5,1093.55,1126.01,1208.45,1297.53,1311.06,1497.6,1543.64,1641.4,1707.43,1727.14,1758.04,1842.55,1876.99,1918.56,6.62,8.59,142.31,1237.71,1042.23,890.72,883.97
19/02/2021,48.36,126.46,247.96,26.63,4.48,31.6,14.49,22.06,148.57,48.74,24.32,2.79,75.04,35.65,17.89,44.17,10.99,7.55,61.61,62.07,63.48,74.11,74.11,77.41,102.98,104.25,107.79,113.09,113.6,166.16,176.69,306.36,313.14,353.49,385.27,649.56,677.89,686.52,693.67,734.13,781.23,974.47,991.47,1005.53,1035.2,1109.96,1196.69,1210.11,1382.16,1422.63,1512.71,1571.15,1586.3,1611.45,1685.74,1714.15,1751.22,6.15,7.81,138.34,1137.53,962.62,816.88,812.1
20/02/2021,45.57,118.42,233.41,24.74,4.12,29.53,13.43,20.39,136.64,46.15,22.8,2.64,70.88,32.81,16.76,42.21,10.43,7.2,59.27,59.68,60.87,70.87,70.87,73.85,97.84,99.11,102.59,108.89,109.54,158.9,167.52,288.21,293.03,330.19,356.38,602.35,627.72,635.16,641.76,680.15,725.55,913.25,929.28,940.73,966.5,1032.09,1104.25,1115.82,1271.55,1308.93,1394.64,1450.68,1466.85,1492.15,1561.45,1585.84,1615.15,5.78,7.63,134.53,1056.04,901.64,759.44,754.74
21/02/2021,39.37,109.67,217.84,20.37,3.87,24.56,11.95,17.67,123.69,42.16,21.33,2.53,65.24,28.87,14.77,38.73,8.09,6.65,53.21,53.7,55.13,65.06,65.06,68.66,91.61,93.07,96.81,102.99,103.47,146.22,154.58,266.96,272.46,303.45,329.19,561.45,584.46,592.34,598.8,632.17,672.48,849.52,864.6,877.1,900.81,960.8,1029.38,1040.85,1183.99,1216.78,1294.23,1344.38,1357.24,1378.23,1442.74,1468.36,1500.27,5.65,6.3,127.37,983.07,838.26,703.71,699.27
22/02/2021,41.34,107.05,210.61,21.6,3.7,25.62,11.85,18.06,116.03,39.07,21.26,2.48,62.51,30.08,15.09,37.11,9.11,7.07,55.36,55.41,56.2,65.51,65.51,67.36,89.03,89.58,92.1,96.79,97.45,142.51,149.34,258.43,262.21,294.64,315.02,534.48,552.65,556.76,561.93,593.87,632.43,798.4,811.9,821.82,844.71,900.79,962.43,972.87,1104.67,1132.84,1206.42,1253.14,1265.64,1285.78,1345.25,1365.63,1390.57,5.81,7.13,125.59,921.8,789.7,658.52,655.15
